objectid,x,y,date,city,country,venue,recorded,available,tour,regdates,the_geom,cartodb_id,created_at,updated_at,year
94,-75.698098,45.4112,1993-09-11 00:00:00+00,Ottawa,Canada,Carleton University Porter Hall,true,false,1993 Fall USA/Canda Tour,0,0101000020E6100000CBD93BA3ADEC52C0BF0E9C33A2B44640,94,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
95,-75.698098,45.4112,1998-07-20 00:00:00+00,Ottawa,Canada,Barrymore's,true,true,1998 Summer Canada/USA Tour,0,0101000020E6100000CBD93BA3ADEC52C0BF0E9C33A2B44640,95,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
96,-75.698098,45.4112,1991-08-03 00:00:00+00,Ottawa,Canada,Barrymore's,true,false,1991 Summer/Fall USA/Canada Tour,0,0101000020E6100000CBD93BA3ADEC52C0BF0E9C33A2B44640,96,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
97,-75.698098,45.4112,1989-09-29 00:00:00+00,Ottawa,Canada,Glebe Community Center,false,false,1989 Canada/NE Tour,0,0101000020E6100000CBD93BA3ADEC52C0BF0E9C33A2B44640,97,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
98,-75.698098,45.4112,1995-09-26 00:00:00+00,Ottawa,Canada,Carlton University Porter Hall,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000CBD93BA3ADEC52C0BF0E9C33A2B44640,98,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
99,-71.2145,46.812301,1998-07-22 00:00:00+00,Quebec City,Canada,Centre De Losire,true,true,1998 Summer Canada/USA Tour,0,0101000020E61000007D3F355EBACD51C009C1AA7AF9674740,99,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
100,-71.2145,46.812301,1995-09-24 00:00:00+00,Quebec City,Canada,Cepec Limouli,true,true,1995 Fall USA/Canada Tour,0,0101000020E61000007D3F355EBACD51C009C1AA7AF9674740,100,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
101,-104.617797,50.450099,2001-06-30 00:00:00+00,Regina,Canada,University of Regina,true,false,2001 Summer Mid-West/Canada Tour,0,0101000020E610000048A46DFC89275AC02D7B12D89C394940,101,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2001
102,-104.617797,50.450099,1991-08-15 00:00:00+00,Regina,Canada,College West,true,false,1991 Summer/Fall USA/Canada Tour,0,0101000020E610000048A46DFC89275AC02D7B12D89C394940,102,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
103,-106.634497,52.116795,2001-07-01 00:00:00+00,Saskatoon,Canada,Sid's Garage,true,true,2001 Summer Mid-West/Canada Tour,0,0101000020E61000003F1A4E999BA85AC00DAB7823F30E4A40,103,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2001
104,-79.416299,43.700099,1991-08-04 00:00:00+00,Toronto,Canada,Opera House,true,false,1991 Summer/Fall USA/Canada Tour,0,0101000020E6100000E1968FA4A4DA53C02D7B12D89CD94540,104,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
105,-79.416299,43.700099,1995-09-27 00:00:00+00,Toronto,Canada,RPM Warehouse,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000E1968FA4A4DA53C02D7B12D89CD94540,105,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
106,-79.416299,43.700099,1998-07-19 00:00:00+00,Toronto,Canada,Phoenix Theater,true,true,1998 Summer Canada/USA Tour,0,0101000020E6100000E1968FA4A4DA53C02D7B12D89CD94540,106,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
107,-79.416299,43.700099,1993-09-10 00:00:00+00,Toronto,Canada,RPM Warehouse,true,false,1993 Fall USA/Canda Tour,0,0101000020E6100000E1968FA4A4DA53C02D7B12D89CD94540,107,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
108,-79.416299,43.700099,1993-09-09 00:00:00+00,Toronto,Canada,RPM Warehouse,true,false,1993 Fall USA/Canda Tour,0,0101000020E6100000E1968FA4A4DA53C02D7B12D89CD94540,108,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
109,-79.416299,43.700099,1989-10-01 00:00:00+00,Toronto,Canada,Rivoli Theater,false,false,1989 Canada/NE Tour,0,0101000020E6100000E1968FA4A4DA53C02D7B12D89CD94540,109,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
110,-123.119296,49.249698,1991-08-19 00:00:00+00,Vancouver,Canada,N. Van. Sports Arena Hockey Rink,true,false,1991 Summer/Fall USA/Canada Tour,0,0101000020E6100000CBA2B08BA2C75EC035F0A31AF69F4840,110,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
111,-123.119296,49.249698,1993-05-07 00:00:00+00,Vancouver,Canada,Plaza of Nations,true,false,1993 Spring USA Tour,0,0101000020E6100000CBA2B08BA2C75EC035F0A31AF69F4840,111,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
112,-123.3693,48.432897,2001-07-06 00:00:00+00,Victoria,Canada,Archie Browning Hockey Arena,true,false,2001 Summer Mid-West/Canada Tour,0,0101000020E61000006B9A779CA2D75EC0ACC43C2B69374840,112,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2001
113,-97.146999,49.884396,1991-08-14 00:00:00+00,Winnipeg,Canada,Duncan Arena,true,true,1991 Summer/Fall USA/Canada Tour,0,0101000020E6100000DC627E6E684958C04B5B5CE333F14840,113,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
114,-97.146999,49.884396,2001-06-29 00:00:00+00,Winnipeg,Canada,Le Rendez Vous,true,false,2001 Summer Mid-West/Canada Tour,0,0101000020E6100000DC627E6E684958C04B5B5CE333F14840,114,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2001
115,-70.6483,-33.456902,1997-08-23 00:00:00+00,Santiago,Chile,Laberinto,false,false,1997 Summer Brazil/South America Tour,0,0101000020E6100000CC7F48BF7DA951C00EBDC5C37BBA40C0,115,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1997
116,14.420797,50.088,1995-06-29 00:00:00+00,Prague,Czech Republic,Roxy,true,false,1995 Spring/Summer European Tour,0,0101000020E6100000848252B472D72C4025068195430B4940,116,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
117,14.420797,50.088,1999-09-23 00:00:00+00,Prague,Czech Republic,Lucerna,false,false,1999 Fall European Tour,0,0101000020E6100000848252B472D72C4025068195430B4940,117,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
118,14.420797,50.088,1992-06-13 00:00:00+00,Prague,Czech Republic,Roxy,true,false,1992 Spring European Tour,0,0101000020E6100000848252B472D72C4025068195430B4940,118,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
119,12.565496,55.675897,1988-10-22 00:00:00+00,Copenhagen,Denmark,Ungdomshuset,false,false,1988 Fall European Tour,0,0101000020E6100000A20914B188212940753BFBCA83D64B40,119,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
120,12.565496,55.675897,1995-07-10 00:00:00+00,Copenhagen,Denmark,Ungdomshuset,true,false,1995 Spring/Summer European Tour,0,0101000020E6100000A20914B188212940753BFBCA83D64B40,120,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
121,12.565496,55.675897,1992-07-04 00:00:00+00,Copenhagen,Denmark,Ungdomshuset,true,true,1992 Spring European Tour,0,0101000020E6100000A20914B188212940753BFBCA83D64B40,121,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
122,12.565496,55.675897,1990-09-27 00:00:00+00,Copenhagen,Denmark,Ungdomshuset,true,false,1990 Fall European Tour,0,0101000020E6100000A20914B188212940753BFBCA83D64B40,122,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
123,12.565496,55.675897,2000-10-07 00:00:00+00,Copenhagen,Denmark,Loppen,true,false,2000 Fall Northern European Tour,0,0101000020E6100000A20914B188212940753BFBCA83D64B40,123,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2000
124,-1.8998,52.481399,1990-09-18 00:00:00+00,Birmingham,England,Goldwyns,true,false,1990 Fall European Tour,0,0101000020E6100000840D4FAF9465FEBFDFA9807B9E3D4A40,124,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
125,-1.8998,52.481399,1989-11-19 00:00:00+00,Birmingham,England,Edward's #8,false,false,1989 Fall European Tour,0,0101000020E6100000840D4FAF9465FEBFDFA9807B9E3D4A40,125,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
126,-1.8998,52.481399,2002-10-22 00:00:00+00,Birmingham,England,Sanctuary,true,true,2002 Fall UK/Ireland Tour,0,0101000020E6100000840D4FAF9465FEBFDFA9807B9E3D4A40,126,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
127,-1.7521,53.793896,1992-05-17 00:00:00+00,Bradford,England,Queen's Hall,true,false,1992 Spring European Tour,0,0101000020E6100000462575029A08FCBF6D3656629EE54A40,127,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
128,-0.139498,50.828399,2002-10-20 00:00:00+00,Brighton,England,Corn Exchange,true,false,2002 Fall UK/Ireland Tour,0,0101000020E61000008CBFED0912DBC1BF01857AFA086A4940,128,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
129,-0.139498,50.828399,1999-05-14 00:00:00+00,Brighton,England,Brighton Center,true,false,1999 Spring UK/Ireland Tour,0,0101000020E61000008CBFED0912DBC1BF01857AFA086A4940,129,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
130,-0.139498,50.828399,1995-05-06 00:00:00+00,Brighton,England,Sussex University Nelson Mandela Hall,true,false,1995 Spring/Summer European Tour,0,0101000020E61000008CBFED0912DBC1BF01857AFA086A4940,130,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
131,-0.139498,50.828399,1989-11-14 00:00:00+00,Brighton,England,Zap Club,false,false,1989 Fall European Tour,0,0101000020E61000008CBFED0912DBC1BF01857AFA086A4940,131,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
132,-2.596698,51.455196,2002-11-01 00:00:00+00,Bristol,England,Academy,true,false,2002 Fall UK/Ireland Tour,0,0101000020E610000078B5DC9909C604C090A2CEDC43BA4940,132,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
133,-2.596698,51.455196,1990-09-10 00:00:00+00,Bristol,England,Bierkellar,true,false,1990 Fall European Tour,0,0101000020E610000078B5DC9909C604C090A2CEDC43BA4940,133,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
134,-2.596698,51.455196,1989-11-22 00:00:00+00,Bristol,England,Bierkeller,true,false,1989 Fall European Tour,0,0101000020E610000078B5DC9909C604C090A2CEDC43BA4940,134,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
135,0.116704,52.199999,1992-05-06 00:00:00+00,Cambridge,England,Junction,true,false,1992 Spring European Tour,0,0101000020E610000066F84F3750E0BD3FC91D369199194A40,135,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
136,1.079896,51.278995,1988-12-02 00:00:00+00,Canterbury,England,Technical College,false,false,1988 Fall European Tour,0,0101000020E6100000A94C31074147F13FAF5FB01BB6A34940,136,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
137,1.079896,51.278995,1989-11-13 00:00:00+00,Canterbury,England,Arts College,false,false,1989 Fall European Tour,0,0101000020E6100000A94C31074147F13FAF5FB01BB6A34940,137,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
138,-3.527499,50.723594,1989-11-16 00:00:00+00,Exeter,England,Exeter University,true,true,1989 Fall European Tour,0,0101000020E6100000B3614D6551380CC079CA6ABA9E5C4940,138,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
139,-3.527499,50.723594,2002-10-21 00:00:00+00,Exeter,England,University Lemon Grove,true,false,2002 Fall UK/Ireland Tour,0,0101000020E6100000B3614D6551380CC079CA6ABA9E5C4940,139,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
140,1.128599,51.372999,1990-09-20 00:00:00+00,Herne Bay,England,King's Hall,true,false,1990 Fall European Tour,0,0101000020E6100000DAC534D3BD0EF23F6938656EBEAF4940,140,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
141,-1.5479,53.7965,1988-11-30 00:00:00+00,Leeds,England,Duchess of York,true,false,1988 Fall European Tour,0,0101000020E610000087A757CA32C4F8BFCBA145B6F3E54A40,141,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
142,-1.5479,53.7965,1989-11-20 00:00:00+00,Leeds,England,Leeds Polytechnic,true,false,1989 Fall European Tour,0,0101000020E610000087A757CA32C4F8BFCBA145B6F3E54A40,142,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
143,-1.5479,53.7965,2002-10-31 00:00:00+00,Leeds,England,Metropolitan University,true,true,2002 Fall UK/Ireland Tour,0,0101000020E610000087A757CA32C4F8BFCBA145B6F3E54A40,143,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
144,-1.5479,53.7965,1999-04-29 00:00:00+00,Leeds,England,Metro University,true,false,1999 Spring UK/Ireland Tour,0,0101000020E610000087A757CA32C4F8BFCBA145B6F3E54A40,144,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
146,-1.5479,53.7965,1995-05-15 00:00:00+00,Leeds,England,Metropolitan University,true,false,1995 Spring/Summer European Tour,0,0101000020E610000087A757CA32C4F8BFCBA145B6F3E54A40,146,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
147,-2.977897,53.410596,1990-09-11 00:00:00+00,Liverpool,England,Liverpool Polytechnic Canteen,true,false,1990 Fall European Tour,0,0101000020E610000023DA8EA9BBD207C028EFE3688EB44A40,147,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
148,-2.977897,53.410596,1988-11-26 00:00:00+00,Liverpool,England,Planet X,false,false,1988 Fall European Tour,0,0101000020E610000023DA8EA9BBD207C028EFE3688EB44A40,148,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
149,-2.977897,53.410596,1989-11-25 00:00:00+00,Liverpool,England,Bluecoat Chamber,false,false,1989 Fall European Tour,0,0101000020E610000023DA8EA9BBD207C028EFE3688EB44A40,149,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
150,-0.1257,51.508497,1989-11-29 00:00:00+00,London,England,Boston Arms,true,false,1989 Fall European Tour,0,0101000020E6100000BBB88D06F016C0BF9B8E006E16C14940,150,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
151,-0.1257,51.508497,1990-09-19 00:00:00+00,London,England,Kilburn National,true,false,1990 Fall European Tour,0,0101000020E6100000BBB88D06F016C0BF9B8E006E16C14940,151,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
152,-0.1257,51.508497,1992-05-09 00:00:00+00,London,England,Brixton Academy,true,false,1992 Spring European Tour,0,0101000020E6100000BBB88D06F016C0BF9B8E006E16C14940,152,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
153,-0.1257,51.508497,1988-11-24 00:00:00+00,London,England,Sir George Robey,false,false,1988 Fall European Tour,0,0101000020E6100000BBB88D06F016C0BF9B8E006E16C14940,153,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
154,-0.1257,51.508497,1995-05-13 00:00:00+00,London,England,Brixton Academy,true,false,1995 Spring/Summer European Tour,0,0101000020E6100000BBB88D06F016C0BF9B8E006E16C14940,154,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
155,-0.1257,51.508497,2002-11-04 00:00:00+00,London,England,Forum,true,true,2002 Fall UK/Ireland Tour,0,0101000020E6100000BBB88D06F016C0BF9B8E006E16C14940,155,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
156,-0.1257,51.508497,2002-11-02 00:00:00+00,London,England,Forum,false,false,2002 Fall UK/Ireland Tour,0,0101000020E6100000BBB88D06F016C0BF9B8E006E16C14940,156,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
157,-0.1257,51.508497,1988-12-05 00:00:00+00,London,England,Boston Arms,false,false,1988 Fall European Tour,0,0101000020E6100000BBB88D06F016C0BF9B8E006E16C14940,157,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
158,-0.1257,51.508497,2002-11-03 00:00:00+00,London,England,Forum,true,false,2002 Fall UK/Ireland Tour,0,0101000020E6100000BBB88D06F016C0BF9B8E006E16C14940,158,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
159,-0.1257,51.508497,1999-05-15 00:00:00+00,London,England,Rex,true,false,1999 Spring UK/Ireland Tour,0,0101000020E6100000BBB88D06F016C0BF9B8E006E16C14940,159,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
160,-2.2374,53.480997,1999-05-12 00:00:00+00,Manchester,England,University Student Union,true,false,1999 Spring UK/Ireland Tour,0,0101000020E61000002E90A0F831E601C0B03C484F91BD4A40,160,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
161,-2.2374,53.480997,1992-05-14 00:00:00+00,Manchester,England,Irish Centre Ardri Hall,true,true,1992 Spring European Tour,0,0101000020E61000002E90A0F831E601C0B03C484F91BD4A40,161,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
162,-2.2374,53.480997,1989-11-28 00:00:00+00,Manchester,England,Boardwalk,true,true,1989 Fall European Tour,0,0101000020E61000002E90A0F831E601C0B03C484F91BD4A40,162,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
163,-2.2374,53.480997,2002-10-30 00:00:00+00,Manchester,England,Manchester University,true,false,2002 Fall UK/Ireland Tour,0,0101000020E61000002E90A0F831E601C0B03C484F91BD4A40,163,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
164,-2.2374,53.480997,1995-05-07 00:00:00+00,Manchester,England,Academy,true,false,1995 Spring/Summer European Tour,0,0101000020E61000002E90A0F831E601C0B03C484F91BD4A40,164,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
165,-5.889798,54.217994,1989-11-26 00:00:00+00,Newcastle,England,Riverside,false,false,1989 Fall European Tour,0,0101000020E6100000512FF834278F17C0B35C363AE71B4B40,165,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
166,-5.889798,54.217994,1999-05-02 00:00:00+00,Newcastle,England,Riverside,true,false,1999 Spring UK/Ireland Tour,0,0101000020E6100000512FF834278F17C0B35C363AE71B4B40,166,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
167,-5.889798,54.217994,1990-09-14 00:00:00+00,Newcastle,England,Riverside,true,true,1990 Fall European Tour,0,0101000020E6100000512FF834278F17C0B35C363AE71B4B40,167,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
168,-5.889798,54.217994,1992-05-15 00:00:00+00,Newcastle,England,Riverside,true,false,1992 Spring European Tour,0,0101000020E6100000512FF834278F17C0B35C363AE71B4B40,168,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
169,1.298297,52.627799,1992-05-07 00:00:00+00,Norwich,England,Waterfront,true,false,1992 Spring European Tour,0,0101000020E610000029EB3713D3C5F43F13BBB6B75B504A40,169,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
170,-1.150497,52.9536,1999-05-13 00:00:00+00,Nottingham,England,Marcus Garvey Centre,true,false,1999 Spring UK/Ireland Tour,0,0101000020E61000007A56D28A6F68F2BF99BB96900F7A4A40,170,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
171,-1.150497,52.9536,1995-05-12 00:00:00+00,Nottingham,England,Trent University,true,false,1995 Spring/Summer European Tour,0,0101000020E61000007A56D28A6F68F2BF99BB96900F7A4A40,171,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
172,-1.150497,52.9536,2002-10-23 00:00:00+00,Nottingham,England,Rock City,true,false,2002 Fall UK/Ireland Tour,0,0101000020E61000007A56D28A6F68F2BF99BB96900F7A4A40,172,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
173,-1.150497,52.9536,1988-11-27 00:00:00+00,Nottingham,England,Underground Hic,false,false,1988 Fall European Tour,0,0101000020E61000007A56D28A6F68F2BF99BB96900F7A4A40,173,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
174,-1.150497,52.9536,1990-09-13 00:00:00+00,Nottingham,England,Marcus Garvey Centre,true,false,1990 Fall European Tour,0,0101000020E61000007A56D28A6F68F2BF99BB96900F7A4A40,174,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
175,-1.150497,52.9536,1989-11-21 00:00:00+00,Nottingham,England,Marcus Garvey Centre,false,false,1989 Fall European Tour,0,0101000020E61000007A56D28A6F68F2BF99BB96900F7A4A40,175,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
176,-1.150497,52.9536,1992-05-08 00:00:00+00,Nottingham,England,Nottingham Polytechnic,true,false,1992 Spring European Tour,0,0101000020E61000007A56D28A6F68F2BF99BB96900F7A4A40,176,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
177,-1.091298,50.798997,1989-11-15 00:00:00+00,Portsmouth,England,Portsmouth Polytechnic,false,false,1989 Fall European Tour,0,0101000020E6100000180B43E4F475F1BF124DA08845664940,177,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
178,-1.091298,50.798997,1992-05-05 00:00:00+00,Portsmouth,England,Gayety Lounge,true,false,1992 Spring European Tour,0,0101000020E6100000180B43E4F475F1BF124DA08845664940,178,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
179,1.025699,51.360698,1992-05-04 00:00:00+00,Whitstable,England,Assembly Rooms,true,false,1992 Spring European Tour,0,0101000020E610000072A3C85A4369F03FC6DD205A2BAE4940,179,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
180,-2.616698,53.533294,1988-12-01 00:00:00+00,Wigan,England,Wigan Unity Club,true,true,1988 Fall European Tour,0,0101000020E6100000A1116C5CFFEE04C0969350FA42C44A40,180,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
181,-2.123,52.585496,1999-04-30 00:00:00+00,Wolverhampton,England,Wulfrun Hall,true,true,1999 Spring UK/Ireland Tour,0,0101000020E610000096438B6CE7FB00C02BF86D88F14A4A40,181,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
182,-2.123,52.585496,1995-05-14 00:00:00+00,Wolverhampton,England,Wulfrun Hall,true,false,1995 Spring/Summer European Tour,0,0101000020E610000096438B6CE7FB00C02BF86D88F14A4A40,182,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
183,24.935497,60.169496,2000-10-10 00:00:00+00,Helsinki,Finland,Nosturi,true,true,2000 Fall Northern European Tour,0,0101000020E610000091813CBB7CEF3840C366800BB2154E40,183,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2000
184,23.787097,61.499098,1995-07-12 00:00:00+00,Tampere,Finland,Pakkahuone,true,false,1995 Spring/Summer European Tour,0,0101000020E61000009BC761307FC93740DFBF7971E2BF4E40,184,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
185,-0.55,47.466699,1995-05-25 00:00:00+00,Angers,France,Chabada,true,false,1995 Spring/Summer European Tour,0,0101000020E61000009A9999999999E1BFB709F7CABCBB4740,185,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
